iter	Logloss
153	0.430442745
154	0.4303737994
155	0.4302921733
156	0.4302190308
157	0.4301654619
158	0.4300564315
159	0.4299851083
160	0.4299833374
161	0.4299522079
162	0.4299019407
163	0.4297625409
164	0.4296750181
165	0.4296017435
166	0.4295542332
167	0.4295216578
168	0.4294975351
169	0.42945762
170	0.4294072253
171	0.4293584979
172	0.4292679129
173	0.4292144707
174	0.4291645314
175	0.4290405765
176	0.428995583
177	0.4289342724
178	0.4288561679
179	0.4287463139
180	0.4286583619
181	0.4286306979
182	0.4285301076
183	0.4284899356
184	0.4283938574
185	0.4282746415
186	0.4282274177
187	0.4281887493
188	0.4281438833
189	0.4280589574
190	0.4280199047
191	0.4279848348
192	0.4278893579
193	0.427813526
194	0.4277637944
195	0.4277114686
196	0.4276600999
197	0.4276442246
198	0.4275738238
199	0.4275134717
200	0.4274571511
201	0.427388884
202	0.4272652833
203	0.4271256625
204	0.4270725355
205	0.4269587066
206	0.4269238206
207	0.4268722556
208	0.4267985707
209	0.4267933683
210	0.4267206755
211	0.4266531965
212	0.4266474532
213	0.4265904589
214	0.4265417446
215	0.4264783881
216	0.4263884993
217	0.4262784863
218	0.426204824
219	0.4261361191
220	0.4260641847
221	0.4259776355
222	0.4259318719
223	0.4258284867
224	0.4257880642
225	0.4257316265
226	0.4256759856
227	0.4255927871
228	0.4255670674
229	0.4255194867
230	0.4254506846
231	0.4253793576
232	0.4253579249
233	0.4252914411
234	0.4252110379
235	0.4251663581
236	0.4251006465
237	0.4250535164
238	0.424990829
239	0.4249153677
240	0.4248593054
241	0.4247967308
242	0.4247916283
243	0.4247473856
244	0.4246689589
245	0.4246424734
246	0.4245691307
247	0.4244615889
248	0.4244265761
249	0.4243661111
250	0.424305578
251	0.4242573883
252	0.4241968875
253	0.4241371428
254	0.4240816099
255	0.4240377274
256	0.4239890221
257	0.4238886694
258	0.4238106359
259	0.4237796197
260	0.4237746549
261	0.4237562042
262	0.423722313
263	0.4236672034
264	0.423613165
265	0.4235474372
266	0.4235303707
267	0.4234990694
268	0.4234464129
269	0.423412401
270	0.423341712
271	0.4232899558
272	0.4232329967
273	0.4231733933
274	0.4231114171
275	0.4231111288
276	0.42303433
277	0.4229754587
278	0.4229039066
279	0.4228239255
280	0.4227241943
281	0.4227234712
282	0.4226950697
283	0.4226345243
284	0.4224961891
285	0.4224578946
286	0.4223943323
287	0.4223111788
288	0.42223588
289	0.4221284038
290	0.422042905
291	0.4219332925
292	0.4218848854
293	0.4218199763
294	0.4217801779
295	0.4217358832
296	0.4215484678
297	0.4214258805
298	0.4213772513
299	0.4213036998
300	0.4212651088
301	0.4212164833
302	0.4210668128
303	0.4210437347
304	0.4210018222
305	0.4209587057
306	0.4208938451
307	0.4208493778
308	0.4207910663
309	0.4207498295
310	0.4206991059
311	0.4206281046
312	0.420608036
313	0.4205502703
314	0.4203832619
315	0.4203284363
316	0.4202442568
317	0.4202029182
318	0.4200734716
319	0.4199899928
320	0.4199428928
321	0.4199063793
322	0.4198596991
323	0.4198042008
324	0.4197297401
325	0.4196999787
326	0.4195992277
327	0.4195529428
328	0.4195526841
329	0.4194973317
330	0.4194646361
331	0.4194628574
332	0.4194386904
333	0.4193894338
334	0.4193093189
335	0.4192342597
336	0.4191271634
337	0.4190368518
338	0.4189997455
339	0.4189196517
340	0.4188380594
341	0.4187986711
342	0.4187453567
343	0.4186274048
344	0.4185349321
345	0.4185155963
346	0.4184130949
347	0.418378582
348	0.418311275
349	0.4182353339
350	0.4182207545
351	0.4181548545
352	0.4181059975
353	0.418011204
354	0.4179631835
355	0.417936795
356	0.4179028227
357	0.4178384425
358	0.4177778209
359	0.4177248055
360	0.4176380768
361	0.4175475576
362	0.4174725972
363	0.4173126952
364	0.4172498727
365	0.417183592
366	0.4171127176
367	0.4170474352
368	0.4169830483
369	0.4168873885
370	0.4167699896
371	0.4166440889
372	0.4165468459
373	0.4164559784
374	0.4163927008
375	0.4163211012
376	0.4162311464
377	0.4161851808
378	0.416151622
379	0.4160661824
380	0.4159788677
381	0.4159242337
382	0.4158714196
383	0.4158182075
384	0.4157655765
385	0.4157132833
386	0.4156081052
387	0.4155204561
388	0.4154355254
389	0.41540222
390	0.4153539363
391	0.415312824
392	0.4152120794
393	0.4151852595
394	0.4151321798
395	0.4150528782
396	0.4149546633
397	0.4148921254
398	0.4147703193
399	0.414746101
400	0.4147099535
401	0.4146515404
402	0.4145931315
403	0.4145171301
404	0.4144338431
405	0.4143519252
406	0.4143362048
407	0.4142100861
408	0.4141531442
409	0.4139984522
410	0.4139108595
411	0.4138266003
412	0.413694635
413	0.4135940294
414	0.4135179746
415	0.4134909965
416	0.4134315292
417	0.4133566189
418	0.4133286536
419	0.4132433373
420	0.4131431572
421	0.4130979924
422	0.4130267129
423	0.412892482
424	0.4128103567
425	0.4127584538
426	0.4127254382
427	0.4126962563
428	0.4126438341
429	0.4125692689
430	0.4124605836
431	0.4124194657
432	0.4123642609
433	0.412261081
434	0.4122197853
435	0.412132881
436	0.412100283
437	0.4120528425
438	0.4120062564
439	0.4119142352
440	0.4118595319
441	0.4117670216
442	0.4116824868
443	0.4116623907
444	0.4116256596
445	0.4115818878
446	0.4115312521
447	0.4114168561
448	0.4113367215
449	0.4112579054
450	0.4111112613
451	0.4109915031
452	0.4109020449
453	0.410786627
454	0.4106963001
455	0.4105808735
456	0.4105167608
457	0.4104804871
458	0.4104358776
459	0.4104011103
460	0.4103495137
461	0.4102861287
462	0.4102259569
463	0.410145761
464	0.4100861913
465	0.4099810151
466	0.4099184283
467	0.4097751691
468	0.4097069868
469	0.4096465102
470	0.4095962337
471	0.409510327
472	0.4094597588
473	0.4093951208
474	0.4093531698
475	0.4093066173
476	0.4092443803
477	0.4092073218
478	0.4090998233
479	0.4090386562
480	0.4089566777
481	0.4089216438
482	0.4088278204
483	0.4087661086
484	0.4087456284
485	0.4086655431
486	0.4086058524
487	0.4085012972
488	0.4084308854
489	0.4083519062
490	0.4083017052
491	0.4082047112
492	0.4081205007
493	0.4080503881
494	0.4079579675
495	0.4079208343
496	0.4077953324
497	0.4077276103
498	0.4076544836
499	0.4075629144
500	0.4075378456
501	0.4074617916
502	0.4074025603
503	0.4073361088
504	0.4072664367
505	0.4071891929
506	0.4071626109
507	0.4071013385
508	0.4070593419
509	0.4069923788
510	0.4069632868
511	0.4068824467
512	0.4068169531
513	0.4067629866
514	0.406670927
515	0.4065785087
516	0.406517807
517	0.4064261516
518	0.406381415
519	0.4063643674
520	0.4063218756
521	0.4062388637
522	0.4061485362
523	0.4061170214
524	0.4060613875
525	0.4060176419
526	0.4059914898
527	0.4059724306
528	0.4058723679
529	0.405737742
530	0.4056995775
531	0.4056533631
532	0.4056164915
533	0.4055582773
534	0.4055428858
535	0.4055066208
536	0.4054783464
537	0.4054326782
538	0.4054101706
539	0.4054021004
540	0.4053501393
541	0.4052874338
542	0.4052065067
543	0.4051527112
544	0.4051177923
545	0.4050968122
546	0.4050576103
547	0.4049926421
548	0.4049411095
549	0.4048794683
550	0.4048390574
551	0.4048251307
552	0.4048112499
553	0.4047412167
554	0.4047291983
555	0.404662054
556	0.4046053688
557	0.4045119209
558	0.4044608964
559	0.404421772
560	0.4043691781
561	0.4043293534
562	0.4042770003
563	0.4042066555
564	0.404183365
565	0.4041684901
566	0.404071526
567	0.403992691
568	0.4039478365
569	0.4039008288
570	0.4037839128
571	0.4037663854
572	0.4037444396
573	0.4037250012
574	0.4036792273
575	0.4036180532
576	0.4035954295
577	0.4035489352
578	0.4035036264
579	0.403443933
580	0.4034261917
581	0.40338369
582	0.4033268481
583	0.4032783732
584	0.4032458731
585	0.4031831534
586	0.4031263764
587	0.4030693525
588	0.4030330645
589	0.4029752797
590	0.4029502046
591	0.4029362485
592	0.4028989535
593	0.4027606845
594	0.4027266135
595	0.4027026165
596	0.4026171871
597	0.4025791201
598	0.4025372045
599	0.4025205343
600	0.4024862454
601	0.4024519505
602	0.4024162038
603	0.4023966199
604	0.4023730099
605	0.4023554486
606	0.4023059388
607	0.4022486613
608	0.4021711054
609	0.4021469805
610	0.4020969473
611	0.4020676678
612	0.402024403
613	0.4019599397
614	0.4019354724
615	0.401866209
616	0.4018412382
617	0.4017486774
618	0.4017001673
619	0.4016855435
620	0.4016017106
621	0.4015848058
622	0.4015678371
623	0.4014609156
624	0.4014332715
625	0.4014083144
626	0.4013532977
627	0.4013199222
628	0.4012987833
629	0.4012432841
630	0.4012139569
631	0.4011442988
632	0.401081722
633	0.401035591
634	0.4009691346
635	0.4009400965
636	0.4008802901
637	0.4008333028
638	0.4007741737
639	0.4007197536
640	0.4006496521
641	0.4006118647
642	0.4005535756
643	0.4004086312
644	0.4003757535
645	0.400321907
646	0.4002990964
647	0.4002886909
648	0.4002624414
649	0.4002402224
650	0.4001812195
651	0.4001394905
652	0.4001086997
653	0.4000668228
654	0.4000138877
655	0.3999308103
656	0.3998579536
657	0.3998346198
658	0.399727675
659	0.3996816641
660	0.3995626594
661	0.3994798926
662	0.3994458476
663	0.3993874952
664	0.3993591234
665	0.3993131988
666	0.3992338694
667	0.3991980818
668	0.3991445
669	0.3990814263
670	0.3989918346
671	0.398969299
672	0.3988662038
673	0.3988214553
674	0.3988018652
675	0.3987556502
676	0.3987295058
677	0.3986408334
678	0.3985748641
679	0.3985004883
680	0.3984735927
681	0.3984588436
682	0.3984416719
683	0.3984219761
684	0.3984087067
685	0.3983594608
686	0.3983033855
687	0.3982180894
688	0.3982136967
689	0.3981588758
690	0.3980950473
691	0.3980361019
692	0.3979976503
693	0.3979171856
694	0.3978841938
695	0.3978384204
696	0.3977983787
697	0.3977040344
698	0.3976534585
699	0.3975598958
700	0.3975307277
701	0.3975117976
702	0.3974917818
703	0.3974347696
704	0.3973900843
705	0.397364451
706	0.3973157586
707	0.3972733531
708	0.3972293461
709	0.3971645
710	0.3971404382
711	0.3970949729
712	0.3970632216
713	0.396991751
714	0.3969675931
715	0.3968759258
716	0.396779905
717	0.3967327326
718	0.3966772463
719	0.3966474411
720	0.39657509
721	0.3965512507
722	0.3965049842
723	0.3964606682
724	0.3964035547
725	0.3963331487
726	0.3962224827
727	0.3961249405
728	0.3960798445
729	0.3960470526
730	0.3960194458
731	0.3959667739
732	0.3959119607
733	0.3958918584
734	0.3958448699
735	0.3958137987
736	0.3957621157
737	0.395696841
738	0.3956424437
739	0.3955998591
740	0.3955765452
741	0.3955452684
742	0.3955278874
743	0.3954832287
744	0.3954247855
745	0.3953049426
746	0.3952747602
747	0.3952392992
748	0.3952227994
749	0.3951971185
750	0.3951655233
751	0.3951309433
752	0.3951038387
753	0.3950951694
754	0.3950292708
755	0.3949828663
756	0.3948970306
757	0.3948585643
758	0.3948242562
759	0.3947993978
760	0.3947621052
761	0.3947284749
762	0.3946804342
763	0.394651269
764	0.3946426384
765	0.3945893086
766	0.3945556652
767	0.3945318672
768	0.3945040362
769	0.3944587667
770	0.3944349713
771	0.3944263343
772	0.3943889084
773	0.3943418961
774	0.3942749122
775	0.3942345886
776	0.3942259479
777	0.3941566712
778	0.3941343431
779	0.3940995307
780	0.3940459872
781	0.3939838041
782	0.3939203267
783	0.3938772036
784	0.3938275706
785	0.3937540247
786	0.3937057216
787	0.3936596294
788	0.3935638804
789	0.3934712421
790	0.3934104595
791	0.3933555717
792	0.3933377565
793	0.39327978
794	0.3932537201
795	0.393236037
796	0.3931937062
797	0.3931533411
798	0.3931345237
799	0.3931190968
800	0.3930857188
801	0.3930150739
802	0.3929885073
803	0.3929491963
804	0.3928938898
805	0.3928617447
806	0.3927830785
807	0.3927682184
808	0.3927149397
809	0.3926725434
810	0.392631716
811	0.3925503105
812	0.3925078032
813	0.3924779365
814	0.3924391591
815	0.3924021562
816	0.3923498078
817	0.3922933787
818	0.392272474
819	0.3922480894
820	0.3921914451
821	0.3921446524
822	0.3921098564
823	0.3920786986
824	0.3920556103
825	0.3920175861
826	0.391999729
827	0.3919776105
828	0.3919569466
829	0.3919342752
830	0.3919000734
831	0.391884553
832	0.3918314717
833	0.3918176928
834	0.391798482
835	0.3917609181
836	0.3917510785
837	0.3917251011
838	0.3917001082
839	0.391677957
840	0.3916555301
841	0.3916056416
842	0.391583911
843	0.3915281485
844	0.3914971343
845	0.3914704401
846	0.391401342
847	0.3913773765
848	0.3913456818
849	0.3913016581
850	0.3912749985
851	0.3912595512
852	0.391224267
853	0.3911902626
854	0.3911646488
855	0.3911063554
856	0.3910555425
857	0.391026475
858	0.3910178548
859	0.3909956546
860	0.3909264187
861	0.3909165181
862	0.3908727497
863	0.3908076152
864	0.3907768215
865	0.3907441818
866	0.3906842886
867	0.3906508249
868	0.3906257925
869	0.3905457895
870	0.3905082332
871	0.3904919224
872	0.3904805593
873	0.3904350332
874	0.3903895329
875	0.3903767536
876	0.3903267718
877	0.3903007851
878	0.3901922126
879	0.390177951
880	0.390123178
881	0.3900734733
882	0.3900356854
883	0.3900101104
884	0.3899404764
885	0.3898821794
886	0.3898518176
887	0.389773434
888	0.3897688352
889	0.3897381618
890	0.3896994476
891	0.3896696423
892	0.3896374103
893	0.3895972592
894	0.3895720636
895	0.3895235237
896	0.3895199774
897	0.3894813769
898	0.3894437062
899	0.389439509
900	0.3894181013
901	0.3893933569
902	0.3893641406
903	0.3893517243
904	0.3893309674
905	0.3892532993
906	0.3892317053
907	0.3891853476
908	0.3891555599
909	0.3890914413
910	0.3890384964
911	0.389011594
912	0.3889878072
913	0.3889564127
914	0.388916521
915	0.3888876034
916	0.3888401366
917	0.3887987191
918	0.3887735575
919	0.3887332295
920	0.3886606831
921	0.3886470689
922	0.3886213147
923	0.3886118802
924	0.3885586793
925	0.3885379256
926	0.3885084481
927	0.3884412479
928	0.3884058243
929	0.3883543275
930	0.388313492
931	0.3882641834
932	0.3882555574
933	0.3882405324
934	0.3881823459
935	0.388122873
936	0.3880658451
937	0.3880533632
938	0.3880119273
939	0.3880000234
940	0.3879650405
941	0.3879286994
942	0.3878883724
943	0.3878813012
944	0.3878286172
945	0.387788975
946	0.3877408203
947	0.3877139756
948	0.3876593678
949	0.3876355809
950	0.387605482
951	0.3875960427
952	0.3875866393
953	0.3875677372
954	0.3875315791
955	0.387464913
956	0.3874195391
957	0.387350877
958	0.3873198174
959	0.3872880015
960	0.3872604612
961	0.3871984002
962	0.3871657047
963	0.3871474451
964	0.387113863
965	0.3870888629
966	0.3870582461
967	0.3870279828
968	0.3869579813
969	0.3869321323
970	0.386880858
971	0.3868360345
972	0.3867840846
973	0.3866955912
974	0.3866922361
975	0.3866785831
976	0.3866459254
977	0.3866160203
978	0.3865839338
979	0.3865464817
980	0.3865148774
981	0.3865084614
982	0.3864907826
983	0.3864541227
984	0.3864239661
985	0.3864090325
986	0.3863585619
987	0.3863326954
988	0.3863023225
989	0.3862930734
990	0.3862830952
991	0.3862669651
992	0.3862039763
993	0.3861357436
994	0.3861122995
995	0.3860924123
996	0.3860521194
997	0.3860163617
998	0.3859918331
999	0.3859294245
